
Macro-F1: 0.611798, 0.608823, 0.605825, 0.597473, 0.583073, 0.570523, 0.498922
Micro-F1: 0.611480, 0.607996, 0.605122, 0.596798, 0.584896, 0.574778, 0.530346

Macro-F1: 0.611787, 0.606646, 0.603469, 0.595409, 0.581614, 0.568805, 0.495946
Micro-F1: 0.611106, 0.605711, 0.602698, 0.594786, 0.583603, 0.573428, 0.528267

Macro-F1: 0.611787, 0.606646, 0.603469, 0.595409, 0.581614, 0.568805, 0.495946
Micro-F1: 0.611106, 0.605711, 0.602698, 0.594786, 0.583603, 0.573428, 0.528267

Macro-F1: 0.615104, 0.609714, 0.605146, 0.596164, 0.582657, 0.568237, 0.496461
Micro-F1: 0.614023, 0.608147, 0.604058, 0.595278, 0.584376, 0.572681, 0.528873

Macro-F1: 0.612041, 0.607750, 0.604552, 0.597234, 0.584025, 0.572610, 0.506736
Micro-F1: 0.610718, 0.605963, 0.603095, 0.595882, 0.584842, 0.575374, 0.532349

Macro-F1: 0.612856, 0.609364, 0.605153, 0.597263, 0.583351, 0.570760, 0.496380
Micro-F1: 0.611925, 0.608024, 0.604284, 0.596586, 0.585056, 0.575014, 0.529103

Macro-F1: 0.592843, 0.593396, 0.592156, 0.591376, 0.582130, 0.572263, 0.526973
Micro-F1: 0.594267, 0.594705, 0.593728, 0.592720, 0.585449, 0.577761, 0.548426

Macro-F1: 0.604095, 0.603835, 0.599929, 0.595331, 0.583087, 0.570931, 0.526930
Micro-F1: 0.606006, 0.605043, 0.601236, 0.596507, 0.585806, 0.575564, 0.544640

Macro-F1: 0.604095, 0.603835, 0.599929, 0.595331, 0.583087, 0.570931, 0.526930
Micro-F1: 0.606006, 0.605043, 0.601236, 0.596507, 0.585806, 0.575564, 0.544640

Macro-F1: 0.604966, 0.603933, 0.601568, 0.597852, 0.587759, 0.577885, 0.528425
Micro-F1: 0.604756, 0.602866, 0.600839, 0.596971, 0.588700, 0.580908, 0.548908

Macro-F1: 0.620693, 0.619900, 0.617603, 0.612649, 0.603001, 0.593485, 0.541262
Micro-F1: 0.620316, 0.619131, 0.617077, 0.611897, 0.603619, 0.595797, 0.558670

Macro-F1: 0.619607, 0.618989, 0.616159, 0.611857, 0.603058, 0.592643, 0.540035
Micro-F1: 0.619411, 0.618398, 0.615721, 0.611132, 0.603714, 0.594971, 0.558118

Macro-F1: 0.623206, 0.620495, 0.619752, 0.615456, 0.605836, 0.594524, 0.540246
Micro-F1: 0.623305, 0.619943, 0.619296, 0.614732, 0.606257, 0.596496, 0.560302

Macro-F1: 0.621003, 0.618578, 0.617449, 0.613096, 0.604302, 0.593143, 0.539153
Micro-F1: 0.620934, 0.617931, 0.617063, 0.612580, 0.604925, 0.595407, 0.559913

Macro-F1: 0.579317, 0.579514, 0.576289, 0.567979, 0.552429, 0.533842, 0.466600
Micro-F1: 0.580546, 0.580453, 0.577144, 0.568318, 0.554417, 0.536747, 0.479321

Macro-F1: 0.581758, 0.582563, 0.579573, 0.571198, 0.554841, 0.537757, 0.461496
Micro-F1: 0.583836, 0.584023, 0.580973, 0.572055, 0.557167, 0.540684, 0.474904

Macro-F1: 0.620157, 0.619535, 0.617636, 0.612754, 0.604061, 0.594503, 0.543208
Micro-F1: 0.620302, 0.618958, 0.617154, 0.612037, 0.604471, 0.596348, 0.561521

Macro-F1: 0.623200, 0.621617, 0.619499, 0.615678, 0.606373, 0.595731, 0.547645
Micro-F1: 0.623132, 0.620898, 0.618965, 0.614930, 0.606589, 0.597244, 0.563592

Macro-F1: 0.623200, 0.621617, 0.619499, 0.615678, 0.606373, 0.595731, 0.547645
Micro-F1: 0.623132, 0.620898, 0.618965, 0.614930, 0.606589, 0.597244, 0.563592

Macro-F1: 0.623200, 0.621617, 0.619499, 0.615678, 0.606373, 0.595731, 0.547645
Micro-F1: 0.623132, 0.620898, 0.618965, 0.614930, 0.606589, 0.597244, 0.563592

Macro-F1: 0.622388, 0.623087, 0.620074, 0.614394, 0.606610, 0.596571, 0.548286
Micro-F1: 0.622385, 0.622342, 0.619439, 0.613564, 0.606943, 0.597970, 0.565305

Macro-F1: 0.626544, 0.625957, 0.623586, 0.618870, 0.609159, 0.596885, 0.543041
Micro-F1: 0.626681, 0.625280, 0.623019, 0.618006, 0.609294, 0.597776, 0.554533

Macro-F1: 0.628123, 0.627217, 0.625523, 0.620260, 0.609418, 0.597321, 0.542218
Micro-F1: 0.628161, 0.626652, 0.625046, 0.619616, 0.609716, 0.598109, 0.552773

Macro-F1: 0.631088, 0.631529, 0.629427, 0.622013, 0.610912, 0.598791, 0.541172
Micro-F1: 0.631422, 0.631157, 0.629195, 0.621610, 0.611440, 0.599564, 0.551008

Macro-F1: 0.627065, 0.627952, 0.626497, 0.619677, 0.609033, 0.596716, 0.541000
Micro-F1: 0.626997, 0.627241, 0.625942, 0.618947, 0.609281, 0.597546, 0.550857

Macro-F1: 0.629502, 0.629543, 0.629101, 0.622756, 0.612378, 0.600044, 0.540037
Micro-F1: 0.629856, 0.629052, 0.628682, 0.622285, 0.612884, 0.601008, 0.551025
NMI: 0.1743272576865061,ARI: 0.19102862755087618

Macro-F1: 0.629502, 0.629543, 0.629101, 0.622756, 0.612378, 0.600044, 0.540037
Micro-F1: 0.629856, 0.629052, 0.628682, 0.622285, 0.612884, 0.601008, 0.551025
NMI: 0.1743272576865061,ARI: 0.19102862755087618

Macro-F1: 0.631382, 0.632841, 0.629730, 0.623861, 0.613522, 0.602517, 0.543887
Micro-F1: 0.631049, 0.631911, 0.628960, 0.622936, 0.613485, 0.602756, 0.554010
NMI: 0.17642778667922374,ARI: 0.19475373685603298
k=3
Macro-F1: 0.632028, 0.631985, 0.629189, 0.621092, 0.610208, 0.596368, 0.536596
Micro-F1: 0.632227, 0.631444, 0.628783, 0.620546, 0.610441, 0.596850, 0.544585
NMI: 0.17662015823346433,ARI: 0.19321791284973572
k=1
Macro-F1: 0.632402, 0.633238, 0.630426, 0.622299, 0.609932, 0.597281, 0.536795
Micro-F1: 0.632371, 0.632450, 0.629679, 0.621430, 0.610026, 0.597622, 0.544355
NMI: 0.1769384382279213,ARI: 0.19388519089024503
k=2
Macro-F1: 0.630115, 0.630752, 0.627550, 0.620898, 0.608907, 0.595643, 0.536104
Micro-F1: 0.630273, 0.630115, 0.626943, 0.620277, 0.609218, 0.596188, 0.543615
NMI: 0.1743832048021352,ARI: 0.19168107534662376
k=3
Macro-F1: 0.632028, 0.631985, 0.629189, 0.621092, 0.610208, 0.596368, 0.536596
Micro-F1: 0.632227, 0.631444, 0.628783, 0.620546, 0.610441, 0.596850, 0.544585
